title,price,location,city,size,bedrooms,bathrooms,property_type,date_added,url,scraped_at
"Prestige Living! 2-Bed Luxury Apartment in Defence View, DHA Phase 4 - High Rental Returns!",1.8 Crore,"Defence View Apartments, Shanghai Road",Lahore,"1,480 sqft",2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/shanghai_road_defence_view_apartments_prestige_living_2-bed_luxury_apartment_in_defence_view_dha_phase_4_-_high_rental_returns-52600866-12643-1.html,2026-03-30T16:10:26.791363
The Gulberg Grove | 2 Bedrooms Smart Apartments For Sale - Future Investment At Instalments,4.78 Crore,"Gulberg, Lahore",Lahore,"1,500 sqft",2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/lahore_gulberg_the_gulberg_grove_2_bedrooms_smart_apartments_for_sale_-_future_investment_at_instalments-53144303-7-1.html,2026-03-30T16:10:26.807382
"Modern Elegance: 2-Bed Luxury Apartment in The Opus, Gulberg | High Rental Potential!",2.85 Crore,"The Opus Luxury Residence, Gulberg 3",Lahore,"1,026 sqft",2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/gulberg_3_the_opus_luxury_residence_modern_elegance_2-bed_luxury_apartment_in_the_opus_gulberg_high_rental_potential-53000771-10538-1.html,2026-03-30T16:10:26.823460
"PREMIUM 2 BED APARTMENT FOR SALE DEFENCE VIEW APARTMENTS, DHA PHASE 4",1.55 Crore,"Defence View Apartments, Shanghai Road",Lahore,"1,240 sqft",2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/shanghai_road_defence_view_apartments_premium_2_bed_apartment_for_sale_defence_view_apartments_dha_phase_4-53588790-12643-1.html,2026-03-30T16:10:26.839043
Ultra-Luxury! 1 Bed Fully Furnished Apartment For Sale In Oyster Court Gulberg II,4.9 Crore,"Oyster Court Luxury Residences, MM Alam Road",Lahore,"1,301 sqft",1,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/mm_alam_road_oyster_court_luxury_residences_ultra-luxury_1_bed_fully_furnished_apartment_for_sale_in_oyster_court_gulberg_ii-53624030-9692-1.html,2026-03-30T16:10:26.854612
LUXURY STUDIO APARTMENT FOR SALE IN DHA PHASE | HANDSOME RENTAL INCOME,1.15 Crore,"Defence View Apartments, Shanghai Road",Lahore,670 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/shanghai_road_defence_view_apartments_luxury_studio_apartment_for_sale_in_dha_phase_handsome_rental_income-53767056-12643-1.html,2026-03-30T16:10:26.870440
2 Bedroom Apartment For Sale In B45 In Gulberg Lahore,4.55 Crore,"Gulberg, Lahore",Lahore,"1,375 sqft",2,3,Flat,Added: 3 days ago,https://www.zameen.com/Property/lahore_gulberg_2_bedroom_apartment_for_sale_in_b45_in_gulberg_lahore-53717188-7-1.html,2026-03-30T16:10:30.289920
2 Bed Apartments In Lake City Meadows Phase 1 For Sale On 2.5 Years Instalment,1 Crore,"Lake City Meadows Phase 1, Lake City Meadows",Lahore,958 sqft,2,2,Flat,Added: 3 days ago,https://www.zameen.com/Property/lake_city_meadows_lake_city_meadows_phase_1_2_bed_apartments_in_lake_city_meadows_phase_1_for_sale_on_2_5_years_instalment-52587862-4190-1.html,2026-03-30T16:10:30.322119
1 Bed Apartments In Lake City Meadows Phase 1 For Sale On 2.5 Years Instalment,52.2 Lakh,"Lake City Meadows Phase 1, Lake City Meadows",Lahore,472 sqft,1,1,Flat,Added: 3 days ago,https://www.zameen.com/Property/lake_city_meadows_lake_city_meadows_phase_1_1_bed_apartments_in_lake_city_meadows_phase_1_for_sale_on_2_5_years_instalment-52167296-4190-1.html,2026-03-30T16:10:30.340237
510Sq-Ft 1 Bed Apartment - Monthly Instalment,79.05 Lakh,"Bahria Town - Sector E, Bahria Town",Lahore,510 sqft,1,1,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_510sq-ft_1_bed_apartment_-_monthly_instalment-53746517-1802-1.html,2026-03-30T16:10:30.358986
"400 Sq Ft Net | 1 Bed Apartment Pay Just Rs 26,500 Per Month",62 Lakh,"Bahria Town - Sector C, Bahria Town",Lahore,400 sqft,1,1,Flat,Added: 3 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_400_sq_ft_net_1_bed_apartment_pay_just_rs_26_500_per_month-53923661-1784-1.html,2026-03-30T16:10:30.375520
1000 Sq. Ft Covered Area is Available For Sale on 3 Years Installment Plan in Etihad Town Phase 1 Lahore,1.1 Crore,"Etihad Town Phase 1, Etihad Town",Lahore,"1,125 sqft",2,2,Flat,Added: 4 days ago,https://www.zameen.com/Property/etihad_town_etihad_town_phase_1_1000_sq_ft_covered_area_is_available_for_sale_on_3_years_installment_plan_in_etihad_town_phase_1_lahore-53969996-16882-1.html,2026-03-30T16:10:30.432951
Flat For Sale Is Readily Available In Prime Location Of Askari 5,3.65 Crore,"Askari 5, Askari",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_5_flat_for_sale_is_readily_available_in_prime_location_of_askari_5-53846684-3559-1.html,2026-03-30T16:10:30.499445
Reserve A Centrally Located Flat In Askari 5,3.75 Crore,"Askari 5, Askari",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_5_reserve_a_centrally_located_flat_in_askari_5-53846689-3559-1.html,2026-03-30T16:10:30.520130
"Reasonably-Priced 10 Marla Flat In Askari 5, Lahore Is Available As Of Now",4.25 Crore,"Askari 5, Askari",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_5_reasonably-priced_10_marla_flat_in_askari_5_lahore_is_available_as_of_now-53846687-3559-1.html,2026-03-30T16:10:30.542423
Affordable Flat For Sale In Askari 5,2.85 Crore,"Askari 5, Askari",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_5_affordable_flat_for_sale_in_askari_5-53846696-3559-1.html,2026-03-30T16:10:30.558676
This Is Your Chance To Buy Flat In Askari 5,2.85 Crore,"Askari 5, Askari",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_5_this_is_your_chance_to_buy_flat_in_askari_5-53846715-3559-1.html,2026-03-30T16:10:30.574485
Become Owner Of Your Flat Today Which Is Centrally Located In Askari 5 In Lahore,2.75 Crore,"Askari 5, Askari",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_5_become_owner_of_your_flat_today_which_is_centrally_located_in_askari_5_in_lahore-53846713-3559-1.html,2026-03-30T16:10:30.590080
Buy A Flat Of 10 Marla In Askari 5,3.4 Crore,"Askari 5, Askari",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_5_buy_a_flat_of_10_marla_in_askari_5-53846712-3559-1.html,2026-03-30T16:10:30.605958
Studios Flat Available For Sale City Star Shopping Mall Peco Road Lahore,50 Lakh,"City Star Shopping Centre, Peco Road",Lahore,335 sqft,1,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/peco_road_city_star_shopping_centre_studios_flat_available_for_sale_city_star_shopping_mall_peco_road_lahore-53700826-14397-1.html,2026-03-30T16:10:30.621828
Apartment For Sale In Askari-1 Lahore,3.5 Crore,"Askari 1, Askari",Lahore,"2,475 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_1_apartment_for_sale_in_askari-1_lahore-53115122-3556-1.html,2026-03-30T16:10:30.637413
"Brand New 4 Bed Apartment for Sale Sector S, Askari 10 Lahore",4.6 Crore,"Askari 10 - Sector S, Askari 10",Lahore,"2,700 sqft",4,4,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_brand_new_4_bed_apartment_for_sale_sector_s_askari_10_lahore-53966295-21434-1.html,2026-03-30T16:10:30.653529
400 Square Feet Flat For sale In Lahore,60 Lakh,"Bahria Town - Sector E, Bahria Town",Lahore,400 sqft,1,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_400_square_feet_flat_for_sale_in_lahore-53931671-1802-1.html,2026-03-30T16:10:30.676348
2 BED APARTMENT FOR SALE IN DEFENCE VIEW APARTMETNS | HIGH RENTAL INCOME,1.6 Crore,"Defence View Apartments, Shanghai Road",Lahore,"1,250 sqft",2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/shanghai_road_defence_view_apartments_2_bed_apartment_for_sale_in_defence_view_apartmetns_high_rental_income-53767070-12643-1.html,2026-03-30T16:10:30.692542
Fully Furnished 2 Bed Luxury Apartment for Sale in Defence View Apartments DHA Phase 4,2.45 Crore,"Defence View Apartments, Shanghai Road",Lahore,"1,450 sqft",2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/shanghai_road_defence_view_apartments_fully_furnished_2_bed_luxury_apartment_for_sale_in_defence_view_apartments_dha_phase_4-53870819-12643-1.html,2026-03-30T16:10:30.710978
1 Bed Apartment for Sale in Madina Heights 4 6th Floor with Safari Zoo View | Bahria Town Lahore,79 Lakh,"Bahria Town - Sector B, Bahria Town",Lahore,450 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_1_bed_apartment_for_sale_in_madina_heights_4_6th_floor_with_safari_zoo_view_bahria_town_lahore-53843373-1772-1.html,2026-03-30T16:10:30.728349
Studio Apartment for Sale in Madina Heights 4 6th Floor with Wonderful Views | Bahria Town Lahore,56 Lakh,"Bahria Town - Sector B, Bahria Town",Lahore,281 sqft,,,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_studio_apartment_for_sale_in_madina_heights_4_6th_floor_with_wonderful_views_bahria_town_lahore-53843463-1772-1.html,2026-03-30T16:10:30.742033
Book Your 1000 Sq. Ft. Townhouse in Union Town on Easy 2.5 Years Installment Plan.,95 Lakh,"Union Town, Abdul Sattar Edhi Road",Lahore,"1,000 sqft",2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/abdul_sattar_edhi_road_union_town_book_your_1000_sq_ft_townhouse_in_union_town_on_easy_2_5_years_installment_plan-53977952-22196-1.html,2026-03-30T16:10:30.757654
1 Bedroom Fully Furnished Flat For Sale In Block H-3 Johar Town Lahore,45 Lakh,"Johar Town Phase 2 - Block H3, Johar Town Phase 2",Lahore,350 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_-_block_h3_1_bedroom_fully_furnished_flat_for_sale_in_block_h-3_johar_town_lahore-53574113-3968-1.html,2026-03-30T16:10:30.773608
One Bed Non Furnished Apartment Available For Sale In Sector C Bahria Town Lahore,60 Lakh,"Bahria Town - Sector C, Bahria Town",Lahore,450 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_one_bed_non_furnished_apartment_available_for_sale_in_sector_c_bahria_town_lahore-53989046-1784-1.html,2026-03-30T16:10:30.789498
Book Your 2 Bed Room Ready To Move Apartment With 50% Balance Amount in 1 Year,60 Lakh,"Bahria Town - Sector D, Bahria Town",Lahore,735 sqft,2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_d_book_your_2_bed_room_ready_to_move_apartment_with_50_balance_amount_in_1_year-53989043-1796-1.html,2026-03-30T16:10:30.805216
Flat For Sale In Bahria Town - Sector E,1.28 Crore,"Bahria Town - Sector E, Bahria Town",Lahore,850 sqft,2,2,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_flat_for_sale_in_bahria_town_-_sector_e-53931672-1802-1.html,2026-03-30T16:10:34.275840
Ideally Located Flat Of 10 Marla Is Available For Sale In Lahore,3.9 Crore,"Askari 11 - Sector D, Askari 11",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_ideally_located_flat_of_10_marla_is_available_for_sale_in_lahore-53855210-21437-1.html,2026-03-30T16:10:34.311083
In Askari 10 - Sector S Flat For Sale Sized 12 Marla,4.6 Crore,"Askari 10 - Sector S, Askari 10",Lahore,"2,700 sqft",4,5,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_in_askari_10_-_sector_s_flat_for_sale_sized_12_marla-53855215-21434-1.html,2026-03-30T16:10:34.326932
Affordable Flat For Sale In Askari 11,2.83 Crore,"Askari 11, Askari",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_11_affordable_flat_for_sale_in_askari_11-53899219-1503-1.html,2026-03-30T16:10:34.344597
10 Marla Flat Situated In Askari 11 For sale,2.85 Crore,"Askari 11, Askari",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_11_10_marla_flat_situated_in_askari_11_for_sale-53899220-1503-1.html,2026-03-30T16:10:34.363585
Aesthetic Flat Of 10 Marla For sale Is Available,4 Crore,"Askari 10 - Sector S, Askari 10",Lahore,"2,250 sqft",3,3,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_aesthetic_flat_of_10_marla_for_sale_is_available-53899222-21434-1.html,2026-03-30T16:10:34.379447
Buying A Flat In Askari 10 - Sector S Lahore?,4.5 Crore,"Askari 10 - Sector S, Askari 10",Lahore,"2,925 sqft",3,4,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_buying_a_flat_in_askari_10_-_sector_s_lahore-53899224-21434-1.html,2026-03-30T16:10:34.439544
End Your Search For Flat Here And Sale Now,3.4 Crore,"Askari 11, Askari",Lahore,"2,700 sqft",4,5,Flat,Added: 4 days ago,https://www.zameen.com/Property/askari_askari_11_end_your_search_for_flat_here_and_sale_now-53899227-1503-1.html,2026-03-30T16:10:34.507252
Best Options For Flat Is Available For Sale In Bahria Orchard Phase 4,1.17 Crore,"Bahria Orchard Phase 4, Bahria Orchard",Lahore,547 sqft,1,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_best_options_for_flat_is_available_for_sale_in_bahria_orchard_phase_4-53862279-11201-1.html,2026-03-30T16:10:34.530528
Apartment For Sale Facing Park,1.4 Crore,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",Lahore,"1,024 sqft",2,2,Flat,Added: 4 days ago,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_apartment_for_sale_facing_park-53975213-407-1.html,2026-03-30T16:10:34.546894
586 Square Feet Flat In Stunning Bahria Orchard Phase 4 Is Available For sale,35.16 Lakh,"Bahria Orchard Phase 4, Bahria Orchard",Lahore,586 sqft,1,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_586_square_feet_flat_in_stunning_bahria_orchard_phase_4_is_available_for_sale-53797637-11201-1.html,2026-03-30T16:10:34.562940
Apartment For Sale On Main Model Town Link Rd,65 Lakh,"Model Town, Lahore",Lahore,335 sqft,,1,Flat,Added: 3 days ago,https://www.zameen.com/Property/lahore_model_town_apartment_for_sale_on_main_model_town_link_rd-53963207-8-1.html,2026-03-30T16:10:34.577683
1 Bed Residential Apartment On Main MM ALAM Road,1.55 Crore,"MM Alam Road, Gulberg",Lahore,397 sqft,1,1,Flat,Added: 3 days ago,https://www.zameen.com/Property/gulberg_mm_alam_road_1_bed_residential_apartment_on_main_mm_alam_road-53963186-3850-1.html,2026-03-30T16:10:34.593354
Beautiful Residential Apartment On Main MM ALAM Road Swiss Mall,1.89 Crore,"Swiss Mall Gulberg, MM Alam Road",Lahore,343 sqft,,1,Flat,Added: 3 days ago,https://www.zameen.com/Property/mm_alam_road_swiss_mall_gulberg_beautiful_residential_apartment_on_main_mm_alam_road_swiss_mall-53963194-19464-1.html,2026-03-30T16:10:34.608035
This Is Your Chance To Buy Flat In Bahria Orchard Phase 4 Lahore,50 Lakh,"Bahria Orchard Phase 4, Bahria Orchard",Lahore,322 sqft,,1,Flat,Added: 4 days ago,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_this_is_your_chance_to_buy_flat_in_bahria_orchard_phase_4_lahore-53975390-11201-1.html,2026-03-30T16:10:34.623650
Luxury Branded Furnished Studio Apartment Available In Zameen Opus Gulberg,1.8 Crore,"Gulberg 3, Gulberg",Lahore,485 sqft,,1,Flat,Added: 5 days ago,https://www.zameen.com/Property/gulberg_gulberg_3_luxury_branded_furnished_studio_apartment_available_in_zameen_opus_gulberg-53890534-3824-1.html,2026-03-30T16:10:34.638168
ONE BED LUXURIOUS FURNISHED APARTMENT FOR SALE AT HOT LOCATION OF BAHRIA TOWN,75 Lakh,"Bahria Town - Sector C, Bahria Town",Lahore,500 sqft,1,1,Flat,Added: 5 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_one_bed_luxurious_furnished_apartment_for_sale_at_hot_location_of_bahria_town-53935678-1784-1.html,2026-03-30T16:10:34.654162
One Bed Ready To Move Apartment Available For Sale In Sector D Bahria Town Lahore,45 Lakh,"Bahria Town - Sector D, Bahria Town",Lahore,535 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_d_one_bed_ready_to_move_apartment_available_for_sale_in_sector_d_bahria_town_lahore-53989031-1796-1.html,2026-03-30T16:10:34.670897
VIP STUDIO APARTMENT C COMMECIAL BAHRIA TOWN,59 Lakh,"Bahria Town - Sector C, Bahria Town",Lahore,390 sqft,,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_vip_studio_apartment_c_commecial_bahria_town-53167628-1784-1.html,2026-03-30T16:10:34.685896
One Bed Non Furnished Apartment Available For Sale In Sector E Bahria Town Lahore,40 Lakh,"Bahria Town - Sector E, Bahria Town",Lahore,520 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_one_bed_non_furnished_apartment_available_for_sale_in_sector_e_bahria_town_lahore-53989017-1802-1.html,2026-03-30T16:10:34.703450
2 Bed Luxury Apartment Available For Sale In Sector C Bahria Town Lahore,60 Lakh,"Bahria Town - Sector C, Bahria Town",Lahore,710 sqft,2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_2_bed_luxury_apartment_available_for_sale_in_sector_c_bahria_town_lahore-53989014-1784-1.html,2026-03-30T16:10:34.720423
1 Bedroom Apartments In Bahria Orchard Phase 1 For Smart Living & Investment,68.04 Lakh,"Bahria Orchard Phase 1, Bahria Orchard",Lahore,504 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_1_bedroom_apartments_in_bahria_orchard_phase_1_for_smart_living_investment-53766211-8235-1.html,2026-03-30T16:10:34.736266
Luxury Apartment Available In Madina Heights 5 on Easy Installments In Bahria Town Lahore,65 Lakh,"Bahria Town - Sector B, Bahria Town",Lahore,340 sqft,1,1,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_luxury_apartment_available_in_madina_heights_5_on_easy_installments_in_bahria_town_lahore-53781607-1772-1.html,2026-03-30T16:10:34.751921
2 BHK Ready For Possession Apartment With Rental Income For Sale In Bahria Town Lahore,1.2 Crore,"Bahria Town - Sector E, Bahria Town",Lahore,750 sqft,2,2,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_2_bhk_ready_for_possession_apartment_with_rental_income_for_sale_in_bahria_town_lahore-50369219-1802-1.html,2026-03-30T16:10:34.767437
Ready To Move Apartment Available For Sale In Bahria Town Lahore At Prime Location,53 Lakh,"Bahria Town - Sector B, Bahria Town",Lahore,275 sqft,,,Flat,Added: 2 days ago,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_ready_to_move_apartment_available_for_sale_in_bahria_town_lahore_at_prime_location-53781586-1772-1.html,2026-03-30T16:10:34.781393
Book Your 1000 Sq. Ft. Townhouse In Union Town On Easy 2.5 Years Installment Plan.,95 Lakh,"Union Town, Abdul Sattar Edhi Road",Lahore,"225,000 sqft",2,2,Flat,Added: 5 days ago,https://www.zameen.com/Property/abdul_sattar_edhi_road_union_town_book_your_1000_sq_ft_townhouse_in_union_town_on_easy_2_5_years_installment_plan-53972518-22196-1.html,2026-03-30T16:10:37.511807
3 Beds 10 Marla Ideal Location Apartment For Sale In Sector B Askari 11 Lahore.,2.55 Crore,"Askari 11 - Sector B Apartments, Askari 11",Lahore,"2,250 sqft",3,3,Flat,Added: 5 days ago,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_3_beds_10_marla_ideal_location_apartment_for_sale_in_sector_b_askari_11_lahore-51573106-15703-1.html,2026-03-30T16:10:37.544667
